Word,Label,POS Tags
['Kavita'],per,"[('[', 'JJ'), (""'Kavita"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['ji'],o,"[('[', 'JJ'), (""'ji"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['it'],o,"[('[', 'JJ'), (""'it"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['turns'],o,"[('[', 'NN'), (""'turns"", 'NNS'), (""'"", 'POS'), (']', 'NN')]"
['out'],o,"[('[', 'NN'), (""'out"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['so'],o,"[('[', 'JJ'), (""'so"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['well'],o,"[('[', 'RB'), (""'well"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['Too'],o,"[('[', 'RB'), (""'Too"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['perfect'],o,"[('[', 'JJ'), (""'perfect"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['kabitaskitchen'],per,"[('[', 'RB'), (""'kabitaskitchen"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['nehashri20'],per,"[('[', 'JJ'), (""'nehashri20"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['glad'],o,"[('[', 'RB'), (""'glad"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['you'],o,"[('[', 'NN'), (""'you"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['liked'],o,"[('[', 'NN'), (""'liked"", 'VBD'), (""'"", 'POS'), (']', 'NN')]"
['it'],o,"[('[', 'JJ'), (""'it"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['surbhi_dua'],per,"[('[', 'JJ'), (""'surbhi_dua"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['Hi'],o,"[('[', 'JJ'), (""'Hi"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['kabitaskitchen'],per,"[('[', 'RB'), (""'kabitaskitchen"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['if'],o,"[('[', 'JJ'), (""'if"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['possible'],o,"[('[', 'RB'), (""'possible"", 'JJ'), (""'"", ""''""), (']', 'NN')]"
['can'],o,"[('[', 'JJ'), (""'can"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['you'],o,"[('[', 'NN'), (""'you"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['please'],o,"[('[', 'JJ'), (""'please"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['suggest'],o,"[('[', 'RB'), (""'suggest"", 'JJS'), (""'"", 'POS'), (']', 'NN')]"
['a'],o,"[('[', 'NN'), (""'"", ""''""), ('a', 'DT'), (""'"", 'POS'), (']', 'NN')]"
['good'],o,"[('[', 'RB'), (""'good"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['mixer'],o,"[('[', 'JJ'), (""'mixer"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['blender'],o,"[('[', 'JJ'), (""'blender"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['nehashri20'],per,"[('[', 'JJ'), (""'nehashri20"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['kabitaskitchen'],per,"[('[', 'RB'), (""'kabitaskitchen"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['my'],o,"[('[', 'JJ'), (""'my"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['1'],o,"[('[', 'NN'), (""'"", ""''""), ('1', 'CD'), (""'"", 'POS'), (']', 'NN')]"
['9'],num,"[('[', 'NN'), (""'"", ""''""), ('9', 'CD'), (""'"", 'POS'), (']', 'NN')]"
['years'],o,"[('[', 'JJ'), (""'years"", 'NNS'), (""'"", 'POS'), (']', 'NN')]"
['munchkin'],o,"[('[', 'JJ'), (""'munchkin"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['ate'],o,"[('[', 'JJ'), (""'ate"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['it'],o,"[('[', 'JJ'), (""'it"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['thoroughly'],o,"[('[', 'JJ'), (""'thoroughly"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['and'],o,"[('[', 'JJ'), (""'and"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['thanks'],o,"[('[', 'JJ'), (""'thanks"", 'NNS'), (""'"", 'POS'), (']', 'NN')]"
['for'],o,"[('[', 'NN'), (""'for"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['replying'],o,"[('[', 'RB'), (""'replying"", 'VBG'), (""'"", ""''""), (']', 'NN')]"
['You'],o,"[('[', 'NN'), (""'You"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['voice'],o,"[('[', 'JJ'), (""'voice"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['is'],o,"[('[', 'JJ'), (""'is"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['so'],o,"[('[', 'JJ'), (""'so"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['soothing'],o,"[('[', 'RB'), (""'soothing"", 'VBG'), (""'"", ""''""), (']', 'NN')]"
['Keep'],o,"[('[', 'JJ'), (""'Keep"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['growing'],o,"[('[', 'RB'), (""'growing"", 'VBG'), (""'"", ""''""), (']', 'NN')]"
['jabeen5370'],per,"[('[', 'JJ'), (""'jabeen5370"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['Healthy'],o,"[('[', 'RB'), (""'Healthy"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['shantibhakat'],per,"[('[', 'JJ'), (""'shantibhakat"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['Hi'],o,"[('[', 'JJ'), (""'Hi"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['pls'],o,"[('[', 'JJ'), (""'pls"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['share'],o,"[('[', 'NN'), (""'share"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['chutney'],o,"[('[', 'JJ'), (""'chutney"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['recipe'],o,"[('[', 'RB'), (""'recipe"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['hcanchi'],o,"[('[', 'RB'), (""'hcanchi"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['adai'],o,"[('[', 'JJ'), (""'adai"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['very'],o,"[('[', 'JJ'), (""'very"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['common'],o,"[('[', 'JJ'), (""'common"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['in'],o,"[('[', 'JJ'), (""'in"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['south'],o,"[('[', 'JJ'), (""'south"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['india'],loc,"[('[', 'JJ'), (""'india"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['tasty'],o,"[('[', 'RB'), (""'tasty"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['n'],o,"[('[', 'JJ'), (""'n"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['healthy'],o,"[('[', 'RB'), (""'healthy"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['too'],o,"[('[', 'RB'), (""'too"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['angelic_anu_ss'],o,"[('[', 'JJ'), (""'angelic_anu_ss"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['Aj'],o,"[('[', 'JJ'), (""'Aj"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['mai'],o,"[('[', 'JJ'), (""'mai"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['ye'],o,"[('[', 'JJ'), (""'ye"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['dhosa'],o,"[('[', 'JJ'), (""'dhosa"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['bnai'],o,"[('[', 'JJ'), (""'bnai"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['really'],o,"[('[', 'RB'), (""'really"", 'RB'), (""'"", 'POS'), (']', 'NN')]"
['bht'],o,"[('[', 'JJ'), (""'bht"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['hi'],o,"[('[', 'JJ'), (""'hi"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['teasty'],o,"[('[', 'RB'), (""'teasty"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['bna'],o,"[('[', 'JJ'), (""'bna"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['Tq'],o,"[('[', 'JJ'), (""'Tq"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['so'],o,"[('[', 'JJ'), (""'so"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['much'],o,"[('[', 'RB'), (""'much"", 'JJ'), (""'"", ""''""), (']', 'NN')]"
['ma'],o,"[('[', 'JJ'), (""'ma"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['am'],o,"[('[', 'JJ'), (""'am"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['for'],o,"[('[', 'NN'), (""'for"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['healthy'],o,"[('[', 'RB'), (""'healthy"", 'POS'), (""'"", ""''""), (']', 'NN')]"
['recipes'],o,"[('[', 'JJ'), (""'recipes"", 'NNS'), (""'"", 'POS'), (']', 'NN')]"
['muasonayadav6290'],per,"[('[', 'JJ'), (""'muasonayadav6290"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['Diet'],o,"[('[', 'JJ'), (""'Diet"", 'POS'), (""'"", 'POS'), (']', 'NN')]"
['me'],o,"[('[', 'JJ'), (""'me"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['b'],o,"[('[', 'NN'), (""'"", ""''""), ('b', 'NN'), (""'"", 'POS'), (']', 'NN')]"
['le'],o,"[('[', 'JJ'), (""'le"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['skte'],o,"[('[', 'JJ'), (""'skte"", 'NNP'), (""'"", 'POS'), (']', 'NN')]"
['h'],o,"[('[', 'NN'), (""'"", ""''""), ('h', 'NN'), (""'"", 'POS'), (']', 'NN')]"
